"rsp_id","rsp_age","rsp_age_cat","rsp_gender","rsp_edu","rsp_party","rsp_polscale","rsp_polside","rsp_polint","rsp_para_phone","exp_version","exp_post","exp_type","prs_n","prs_discuss","prs_friends","prs_gender","prs_language","prs_party","prs_polknow","prs_popularity","prs_religion","prs_shr_angle","prs_shr_party","prs_shr_theme","prs_post","prs_party_match","prs_shr_party_match","prs_party_like","prs_shr_party_like"
1011452,5,"60 yrs and above","Male","Lower or intermediate","Agrarian Party (C)",8,"Right",3,"Used smart phone","Both",2,"Read",2,"Seldom or never","Met (through work or school)","Male",NA,"Agrarian Party (C)","A lot of knowledge","Few shares posts","Christianity","Mostly disagree","Red Party (FL)","The economy and tax policies",1,"Preferes the same party","Did not mostly mention prefered party",NA,NA
1000366,3,"30-59 yrs","Male","Lower or intermediate","Conservative Party (CR)",7,"Right",3,"Did not use smart phone","Both",1,"Read",2,"Sometimes","Met (have common friends)","Female","Writes good norwegian","Green Party (C)","A lot of knowledge","Many shares posts","Christianity","Mostly agree","Socialist Left Party (L)",NA,0,"Preferes different parties","Did not mostly mention prefered party",1,3
1000968,3,"30-59 yrs","Male",NA,"Labour Party (CL)",4,"Left",3,"Used smart phone","Both",1,"Read",2,"Sometimes","Met (have common friends)","Female","Writes good norwegian","Conservative Party (CR)","A little knowledge","Many shares posts",NA,"Mostly agree","Labour Party (CL)","The economy and tax policies",0,"Preferes different parties","Mostly mentioned preferred party",2,6
1002500,4,"30-59 yrs","Male","Higher","Green Party (C)",4,"Left",3,"Did not use smart phone","Both",1,"Read",2,"Seldom or never","Met (through work or school)",NA,"Writes good norwegian","Labour Party (CL)","A lot of knowledge","Few shares posts","Christianity","Mostly disagree","Liberal Party (C)","EU and european politics",0,"Preferes different parties","Did not mostly mention prefered party",5,4
1008246,4,"30-59 yrs","Male","Higher","Conservative Party (CR)",7,"Right",4,"Did not use smart phone","Both",2,"Share",2,"Sometimes","Met (have common friends)","Female","Writes bad norwegian","Progress Party (FR)","A little knowledge","Many shares posts","Christianity","Mostly disagree","Progress Party (FR)",NA,1,"Preferes different parties","Did not mostly mention prefered party",4,4
1006888,6,"60 yrs and above","Female","Higher","Liberal Party (C)",4,"Left",4,"Did not use smart phone","Both",1,"Share",2,"Seldom or never","Close friends","Female","Writes bad norwegian","Christian Democrats (C)","A little knowledge","Few shares posts","None",NA,"Progress Party (FR)","The economy and tax policies",0,"Preferes different parties","Did not mostly mention prefered party",5,2
1001746,2,"18-29 yrs","Female","Higher","Labour Party (CL)",4,"Left",4,"Used smart phone","Both",1,"Share",2,"Seldom or never","Met (through work or school)","Male","Writes bad norwegian",NA,"A little knowledge","Few shares posts","Islam","Mostly disagree","Progress Party (FR)","Gay rights",0,NA,"Did not mostly mention prefered party",NA,1
1001311,5,"30-59 yrs","Female","Lower or intermediate","Green Party (C)",4,"Left",2,"Did not use smart phone","Both",2,"Share",2,"Sometimes","Met (have common friends)","Male",NA,"Red Party (FL)","A lot of knowledge","Many shares posts","Islam","Equally agree and disagree","Liberal Party (C)","The economy and tax policies",1,"Preferes different parties","Did not mostly mention prefered party",5,5
1001902,1,"18-29 yrs","Female","Lower or intermediate","Socialist Left Party (L)",3,"Left",3,"Used smart phone","Both",1,"Read",2,"Seldom or never","Close friends","Male","Writes good norwegian","Progress Party (FR)","A little knowledge",NA,"Islam","Mostly disagree","Red Party (FL)","Crime and punishment",0,"Preferes different parties","Did not mostly mention prefered party",2,5
1008715,5,"60 yrs and above","Female","Higher","Red Party (FL)",2,"Left",5,"Did not use smart phone","Both",2,"Read",2,"Sometimes","Met (have common friends)",NA,"Writes good norwegian","Green Party (C)","A lot of knowledge","Many shares posts","None","Mostly disagree","Red Party (FL)","The economy and tax policies",1,"Preferes different parties","Mostly mentioned preferred party",5,7
1005886,5,"60 yrs and above","Male","Lower or intermediate","Agrarian Party (C)",7,"Right",4,"Did not use smart phone","Both",2,"Read",2,"Sometimes","Met (have common friends)","Female","Writes bad norwegian",NA,"A lot of knowledge","Many shares posts","Islam","Mostly disagree","Christian Democrats (C)","Crime and punishment",1,NA,"Did not mostly mention prefered party",NA,3
1011473,4,"30-59 yrs","Female","Lower or intermediate","Labour Party (CL)",6,"Centre",3,"Did not use smart phone","Both",1,"Read",2,"Often","Met (through work or school)","Female","Writes bad norwegian",NA,"A lot of knowledge","Many shares posts","Islam","Equally agree and disagree","Red Party (FL)","The economy and tax policies",0,NA,"Did not mostly mention prefered party",NA,NA
1006060,4,"30-59 yrs","Male","Higher","Progress Party (FR)",7,"Right",4,"Used smart phone","Both",1,"Share",2,"Seldom or never","Met (have common friends)","Female","Writes bad norwegian","Red Party (FL)","A lot of knowledge","Few shares posts","Christianity","Mostly agree","Socialist Left Party (L)",NA,0,"Preferes different parties","Did not mostly mention prefered party",1,2
1009316,1,"18-29 yrs","Female","Lower or intermediate","Conservative Party (CR)",8,"Right",4,"Used smart phone","Both",1,"Share",2,"Often","Met (through work or school)","Female","Writes good norwegian","Christian Democrats (C)","A little knowledge","Many shares posts","Christianity","Equally agree and disagree",NA,"Crime and punishment",0,"Preferes different parties",NA,3,NA
1010452,6,"60 yrs and above","Male","Lower or intermediate","Labour Party (CL)",6,"Centre",3,"Did not use smart phone","Both",1,"Share",2,"Often","Close friends","Male","Writes bad norwegian","Progress Party (FR)","A little knowledge",NA,"Islam","Mostly agree","Liberal Party (C)","Immigration",0,"Preferes different parties","Did not mostly mention prefered party",2,2
1011481,5,"30-59 yrs","Female","Higher","Conservative Party (CR)",8,"Right",4,"Did not use smart phone","Both",2,"Share",2,"Seldom or never","Met (through work or school)","Male","Writes good norwegian",NA,"A lot of knowledge","Many shares posts","None","Mostly agree","Liberal Party (C)","EU and european politics",1,NA,"Did not mostly mention prefered party",NA,NA
1011484,5,"60 yrs and above","Male","Higher","Labour Party (CL)",6,"Centre",5,"Did not use smart phone","Both",2,"Read",2,"Seldom or never","Close friends","Male","Writes bad norwegian","Labour Party (CL)","A little knowledge","Many shares posts","Islam","Equally agree and disagree","Agrarian Party (C)",NA,1,"Preferes the same party","Did not mostly mention prefered party",NA,NA
1001216,3,"30-59 yrs","Male","Higher","Christian Democratcs (C)",7,"Right",3,"Used smart phone","Both",1,"Share",2,"Often",NA,"Female","Writes bad norwegian","Conservative Party (CR)","A little knowledge","Many shares posts","Christianity","Equally agree and disagree","Red Party (FL)","Immigration",0,"Preferes different parties","Did not mostly mention prefered party",5,3
1005473,6,"60 yrs and above","Male","Higher","Agrarian Party (C)",5,"Left",4,"Did not use smart phone","Both",1,"Read",2,"Often","Met (have common friends)",NA,"Writes good norwegian","Progress Party (FR)","A little knowledge","Few shares posts","Islam","Mostly disagree","Socialist Left Party (L)","Immigration",0,"Preferes different parties","Did not mostly mention prefered party",2,4
1008633,5,"60 yrs and above","Male","Higher","Labour Party (CL)",5,"Left",4,"Did not use smart phone","Both",1,"Share",2,"Seldom or never","Met (have common friends)","Female","Writes bad norwegian","Progress Party (FR)","A little knowledge","Few shares posts","Christianity","Mostly agree",NA,"EU and european politics",0,"Preferes different parties",NA,2,NA
1005569,6,"60 yrs and above","Female","Higher","Labour Party (CL)",5,"Left",4,"Used smart phone","Both",1,"Share",2,"Seldom or never","Close friends","Male","Writes bad norwegian","Red Party (FL)","A little knowledge",NA,"None","Equally agree and disagree","Christian Democrats (C)","Immigration",0,"Preferes different parties","Did not mostly mention prefered party",4,5
1011487,4,"30-59 yrs","Male","Lower or intermediate","Socialist Left Party (L)",4,"Left",5,"Used smart phone","Both",2,"Read",2,"Often","Met (through work or school)","Female","Writes good norwegian","Red Party (FL)","A lot of knowledge",NA,"Christianity","Equally agree and disagree","Agrarian Party (C)","The economy and tax policies",1,"Preferes different parties","Did not mostly mention prefered party",NA,NA
1002627,2,"30-59 yrs","Male","Lower or intermediate",NA,9,"Right",3,"Used smart phone","Both",2,"Read",2,"Sometimes","Met (through work or school)","Female","Writes bad norwegian","Labour Party (CL)","A lot of knowledge","Many shares posts","None",NA,"Liberal Party (C)","Immigration",1,NA,NA,3,3
1009708,7,"60 yrs and above","Male","Lower or intermediate","Agrarian Party (C)",6,"Centre",4,"Did not use smart phone","Both",2,"Read",2,"Sometimes","Met (have common friends)","Male","Writes good norwegian","Christian Democrats (C)","A lot of knowledge","Many shares posts","Christianity","Mostly disagree","Liberal Party (C)",NA,1,"Preferes different parties","Did not mostly mention prefered party",3,3
1011492,6,"60 yrs and above","Male","Higher",NA,7,"Right",4,"Did not use smart phone","Both",2,"Read",2,"Often","Close friends","Female","Writes good norwegian","Agrarian Party (C)","A lot of knowledge","Few shares posts",NA,"Mostly agree","Labour Party (CL)","Crime and punishment",1,NA,NA,NA,NA
1011493,5,"60 yrs and above","Female","Lower or intermediate","Conservative Party (CR)",7,"Right",1,"Did not use smart phone","Both",2,"Read",2,"Seldom or never","Close friends","Male","Writes good norwegian","Green Party (C)","A lot of knowledge",NA,"None","Mostly agree","Green Party (C)","EU and european politics",1,"Preferes different parties","Did not mostly mention prefered party",NA,NA
1001401,2,"30-59 yrs","Female","Higher","Labour Party (CL)",1,"Left",3,"Used smart phone","Both",2,"Read",2,"Often","Met (have common friends)","Male","Writes bad norwegian","Liberal Party (C)","A little knowledge","Few shares posts","Islam",NA,"Liberal Party (C)","Gay rights",1,"Preferes different parties","Did not mostly mention prefered party",5,5
1011496,6,"60 yrs and above","Male","Lower or intermediate","Agrarian Party (C)",6,"Centre",4,"Did not use smart phone","Both",2,"Share",2,"Seldom or never","Close friends","Female","Writes bad norwegian","Liberal Party (C)","A lot of knowledge","Many shares posts","None",NA,"Agrarian Party (C)","The economy and tax policies",1,"Preferes different parties","Mostly mentioned preferred party",NA,NA
1002417,3,"30-59 yrs","Male","Lower or intermediate",NA,6,"Centre",3,"Used smart phone","Both",1,"Share",2,"Seldom or never","Close friends","Male","Writes good norwegian","Socialist Left Party (L)","A lot of knowledge","Many shares posts","Christianity","Mostly agree",NA,"Immigration",0,NA,NA,3,NA
1011504,5,"60 yrs and above","Male","Higher","Labour Party (CL)",4,"Left",4,"Did not use smart phone","Both",2,"Share",2,"Seldom or never","Met (through work or school)","Female","Writes good norwegian","Socialist Left Party (L)","A little knowledge","Few shares posts","Christianity","Equally agree and disagree",NA,"EU and european politics",1,"Preferes different parties",NA,NA,NA
1011505,1,"18-29 yrs","Female","Lower or intermediate","Progress Party (FR)",11,"Right",5,"Did not use smart phone","Both",1,"Read",2,"Seldom or never","Met (through work or school)","Female","Writes good norwegian","Labour Party (CL)",NA,"Few shares posts","Islam","Equally agree and disagree","Liberal Party (C)","The economy and tax policies",0,"Preferes different parties","Did not mostly mention prefered party",NA,NA
1008891,5,"60 yrs and above","Male","Higher","Conservative Party (CR)",9,"Right",3,"Did not use smart phone","Both",2,"Read",2,"Often","Met (have common friends)","Female","Writes bad norwegian","Agrarian Party (C)","A little knowledge","Many shares posts",NA,"Equally agree and disagree","Labour Party (CL)","The economy and tax policies",1,"Preferes different parties","Did not mostly mention prefered party",2,2
1000625,5,"60 yrs and above","Female","Higher","Labour Party (CL)",4,"Left",4,"Did not use smart phone","Both",1,"Read",2,"Sometimes","Met (have common friends)","Male","Writes bad norwegian","Liberal Party (C)","A little knowledge",NA,"None","Equally agree and disagree","Agrarian Party (C)","The economy and tax policies",0,"Preferes different parties","Did not mostly mention prefered party",2,5
1009728,6,"60 yrs and above","Male","Lower or intermediate","Agrarian Party (C)",6,"Centre",5,"Did not use smart phone","Both",2,"Read",2,"Often","Close friends",NA,"Writes good norwegian","Labour Party (CL)","A little knowledge","Few shares posts","Islam","Equally agree and disagree","Progress Party (FR)","Immigration",1,"Preferes different parties","Did not mostly mention prefered party",6,3
1011514,2,"30-59 yrs","Female","Higher","Labour Party (CL)",4,"Left",3,"Used smart phone","Both",1,"Read",2,"Seldom or never","Met (through work or school)","Male","Writes bad norwegian","Socialist Left Party (L)","A lot of knowledge","Few shares posts",NA,"Equally agree and disagree","Agrarian Party (C)","Crime and punishment",0,"Preferes different parties","Did not mostly mention prefered party",NA,NA
1005199,3,"30-59 yrs","Male","Higher","Conservative Party (CR)",8,"Right",3,"Did not use smart phone","Both",2,"Read",2,"Often","Met (through work or school)","Female","Writes bad norwegian",NA,"A lot of knowledge","Many shares posts","Islam","Mostly disagree","Liberal Party (C)","Immigration",1,NA,"Did not mostly mention prefered party",NA,4
1006729,3,"30-59 yrs","Female","Higher",NA,8,"Right",4,"Did not use smart phone","Both",1,"Share",2,"Sometimes","Met (have common friends)","Female","Writes bad norwegian","Christian Democrats (C)",NA,"Many shares posts","Christianity","Equally agree and disagree","Labour Party (CL)","Crime and punishment",0,NA,NA,2,2
1011523,1,"18-29 yrs","Male","Lower or intermediate","Labour Party (CL)",1,"Left",4,"Did not use smart phone","Both",2,"Read",2,"Seldom or never","Close friends","Female","Writes bad norwegian","Christian Democrats (C)","A lot of knowledge",NA,"Islam","Mostly agree","Liberal Party (C)","Gay rights",1,"Preferes different parties","Did not mostly mention prefered party",NA,NA
