"rsp_id","rsp_age","rsp_allow_priv","rsp_education","rsp_eq_rights","rsp_gender","rsp_like_ap","rsp_like_frp","rsp_like_h","rsp_like_krf","rsp_like_mdg","rsp_like_rodt","rsp_like_sp","rsp_like_sv","rsp_like_v","rsp_lower_taxes","rsp_mobile","rsp_not_allow_love","rsp_political_interest","rsp_priv_better","rsp_reduce_ineq","rsp_ref_social_rights","rsp_rel_div_good","rsp_would_vote_party","rsp_polint","rsp_polside"
1007585,5,NA,2,NA,"Female",7,1,2,3,3,1,3,5,3,NA,NA,NA,3,NA,NA,NA,NA,8,"Not interested in politics","Respondents on
the left"
1007586,1,NA,2,NA,"Male",6,2,5,2,5,5,5,5,5,NA,NA,NA,4,NA,NA,NA,NA,8,"Interested in politics","Respondents on
the left"
1007587,5,NA,2,NA,"Male",6,3,4,4,3,4,4,4,4,NA,0,NA,3,NA,NA,NA,NA,8,"Not interested in politics","Respondents on
the left"
1007588,5,NA,3,NA,"Female",7,1,3,3,5,3,5,6,5,NA,0,NA,4,NA,NA,NA,NA,8,"Interested in politics","Respondents on
the left"
1007589,6,NA,2,NA,"Male",2,6,5,2,1,2,5,2,1,NA,0,NA,3,NA,NA,NA,NA,3,"Not interested in politics","Respondents on
the right"
1007590,5,NA,1,NA,"Male",7,5,3,5,2,3,3,3,3,NA,NA,NA,4,NA,NA,NA,NA,8,"Interested in politics","Respondents on
the left"
1007591,3,NA,3,NA,"Female",6,1,2,1,6,5,4,5,3,NA,NA,NA,3,NA,NA,NA,NA,8,"Not interested in politics","Respondents on
the left"
1007592,5,NA,1,NA,"Female",5,4,4,4,5,NA,4,4,4,NA,NA,NA,2,NA,NA,NA,NA,8,"Not interested in politics","Respondents on
the left"
1007593,2,NA,3,NA,"Male",5,2,3,5,4,2,7,5,3,NA,NA,NA,3,NA,NA,NA,NA,6,"Not interested in politics",NA
1007594,6,NA,3,NA,"Female",5,2,4,4,4,4,4,4,4,NA,1,NA,4,NA,NA,NA,NA,8,"Interested in politics","Respondents on
the left"
1007595,5,NA,2,NA,"Female",6,2,5,5,4,5,5,6,4,NA,NA,NA,4,NA,NA,NA,NA,8,"Interested in politics","Respondents on
the left"
1007596,3,NA,3,NA,"Female",5,1,2,2,5,6,4,6,4,NA,NA,NA,4,NA,NA,NA,NA,5,"Interested in politics","Respondents on
the left"
1007597,5,NA,3,NA,"Female",4,6,6,4,3,2,4,4,4,NA,NA,NA,4,NA,NA,NA,NA,2,"Interested in politics","Respondents on
the right"
1007598,5,NA,1,NA,"Male",4,6,6,1,1,1,2,2,1,NA,NA,NA,4,NA,NA,NA,NA,3,"Interested in politics","Respondents on
the right"
1007599,3,NA,3,NA,"Female",5,3,6,5,2,1,1,3,5,NA,NA,NA,3,NA,NA,NA,NA,3,"Not interested in politics","Respondents on
the right"
1007600,4,NA,3,NA,"Male",7,4,6,4,5,6,5,4,NA,NA,NA,NA,4,NA,NA,NA,NA,8,"Interested in politics","Respondents on
the left"
1007601,4,NA,3,NA,"Male",5,1,6,7,4,2,3,2,5,NA,NA,NA,2,NA,NA,NA,NA,1,"Not interested in politics",NA
1007602,5,NA,3,NA,"Male",5,7,6,1,1,1,4,1,2,NA,0,NA,4,NA,NA,NA,NA,3,"Interested in politics","Respondents on
the right"
1007603,2,NA,2,NA,"Male",4,2,4,2,4,2,4,1,4,NA,0,NA,4,NA,NA,NA,NA,4,"Interested in politics",NA
1007604,4,NA,2,NA,"Female",6,1,3,5,4,2,3,3,5,NA,NA,NA,3,NA,NA,NA,NA,8,"Not interested in politics","Respondents on
the left"
1007605,5,NA,2,NA,"Male",2,5,5,1,1,1,3,1,1,NA,NA,NA,4,NA,NA,NA,NA,3,"Interested in politics","Respondents on
the right"
1007606,1,NA,2,NA,"Male",4,2,3,3,1,3,5,3,3,NA,1,NA,3,NA,NA,NA,NA,6,"Not interested in politics",NA
1007607,5,NA,2,NA,"Male",6,2,3,4,5,4,4,6,4,NA,NA,NA,3,NA,NA,NA,NA,5,"Not interested in politics","Respondents on
the left"
1007608,1,NA,2,NA,"Female",3,6,6,2,2,3,NA,2,2,NA,NA,NA,3,NA,NA,NA,NA,2,"Not interested in politics","Respondents on
the right"
1007609,4,NA,3,NA,"Female",6,2,4,1,2,5,4,5,4,NA,1,NA,3,NA,NA,NA,NA,8,"Not interested in politics","Respondents on
the left"
1007610,5,NA,3,NA,"Male",4,4,7,3,1,1,1,1,1,NA,0,NA,4,NA,NA,NA,NA,2,"Interested in politics","Respondents on
the right"
1007611,4,NA,3,NA,"Female",5,2,5,2,4,3,6,6,6,NA,0,NA,3,NA,NA,NA,NA,6,"Not interested in politics",NA
1007612,2,NA,3,NA,"Female",6,4,1,1,6,3,4,6,7,NA,NA,NA,3,NA,NA,NA,NA,4,"Not interested in politics",NA
1007613,6,NA,1,NA,"Female",6,5,6,6,5,5,6,5,5,NA,NA,NA,3,NA,NA,NA,NA,8,"Not interested in politics","Respondents on
the left"
1007614,1,NA,2,NA,"Male",6,3,6,7,3,3,5,3,4,NA,NA,NA,3,NA,NA,NA,NA,1,"Not interested in politics",NA
1007615,6,NA,3,NA,"Male",NA,5,5,1,1,1,1,1,5,NA,0,NA,4,NA,NA,NA,NA,8,"Interested in politics","Respondents on
the left"
1007616,4,NA,3,NA,"Male",7,4,4,2,1,1,3,3,3,NA,NA,NA,3,NA,NA,NA,NA,8,"Not interested in politics","Respondents on
the left"
1007617,3,NA,3,NA,"Female",6,1,2,4,5,4,4,5,3,NA,1,NA,4,NA,NA,NA,NA,8,"Interested in politics","Respondents on
the left"
1007618,5,NA,3,NA,"Female",6,2,3,3,4,3,4,4,4,NA,NA,NA,4,NA,NA,NA,NA,8,"Interested in politics","Respondents on
the left"
1007619,5,NA,3,NA,"Female",6,1,2,1,5,6,5,7,3,NA,NA,NA,4,NA,NA,NA,NA,8,"Interested in politics","Respondents on
the left"
1007620,2,NA,2,NA,"Female",6,5,3,5,2,3,3,4,4,NA,NA,NA,2,NA,NA,NA,NA,10,"Not interested in politics",NA
1007621,6,NA,2,NA,"Female",1,3,6,1,3,1,3,1,5,NA,NA,NA,4,NA,NA,NA,NA,2,"Interested in politics","Respondents on
the right"
1007622,1,NA,2,NA,"Female",4,4,4,4,6,4,4,4,4,NA,NA,NA,2,NA,NA,NA,NA,7,"Not interested in politics",NA
1007623,2,NA,3,NA,"Female",5,2,5,4,6,2,2,2,6,NA,NA,NA,4,NA,NA,NA,NA,7,"Interested in politics",NA
1007624,2,NA,3,NA,"Male",6,2,4,3,4,4,4,5,4,NA,NA,NA,3,NA,NA,NA,NA,8,"Not interested in politics","Respondents on
the left"
1007625,2,NA,2,NA,"Male",6,2,1,4,4,5,3,3,4,NA,NA,NA,3,NA,NA,NA,NA,8,"Not interested in politics","Respondents on
the left"
1007626,7,NA,3,NA,"Male",NA,NA,NA,NA,NA,7,NA,NA,NA,NA,0,NA,5,NA,NA,NA,NA,10,"Interested in politics",NA
1007627,2,NA,3,NA,"Female",5,2,6,5,5,3,3,3,5,NA,1,NA,3,NA,NA,NA,NA,2,"Not interested in politics","Respondents on
the right"
1007628,3,NA,3,NA,"Male",5,2,NA,4,2,2,2,2,4,NA,NA,NA,4,NA,NA,NA,NA,8,"Interested in politics","Respondents on
the left"
1007629,1,NA,2,NA,"Male",4,2,3,4,6,6,5,5,3,NA,NA,NA,4,NA,NA,NA,NA,9,"Interested in politics","Respondents on
the left"
1007630,5,NA,3,NA,"Female",4,3,4,4,4,4,6,3,4,NA,NA,NA,3,NA,NA,NA,NA,6,"Not interested in politics",NA
1007631,3,NA,3,NA,"Male",5,4,4,4,4,4,NA,4,4,NA,0,NA,3,NA,NA,NA,NA,8,"Not interested in politics","Respondents on
the left"
1007632,1,NA,2,NA,"Female",5,4,6,5,4,1,3,3,4,NA,NA,NA,3,NA,NA,NA,NA,2,"Not interested in politics","Respondents on
the right"
1007633,2,NA,1,NA,"Male",2,6,6,1,1,1,2,1,1,NA,1,NA,4,NA,NA,NA,NA,3,"Interested in politics","Respondents on
the right"
1007634,6,NA,1,NA,"Male",6,2,3,5,6,4,4,4,3,NA,0,NA,3,NA,NA,NA,NA,8,"Not interested in politics","Respondents on
the left"
1007635,3,NA,2,NA,"Male",4,4,4,4,4,4,4,4,4,NA,0,NA,3,NA,NA,NA,NA,4,"Not interested in politics",NA
1007636,5,NA,2,NA,"Male",5,6,6,4,3,3,5,3,4,NA,NA,NA,3,NA,NA,NA,NA,2,"Not interested in politics","Respondents on
the right"
1007637,5,NA,3,NA,"Female",NA,7,1,7,6,1,5,5,4,NA,NA,NA,4,NA,NA,NA,NA,5,"Interested in politics","Respondents on
the left"
1007638,5,NA,3,NA,"Female",5,1,1,3,6,4,5,6,5,NA,0,NA,4,NA,NA,NA,NA,5,"Interested in politics","Respondents on
the left"
1007639,4,NA,2,NA,"Male",7,4,2,4,4,4,4,4,4,NA,NA,NA,4,NA,NA,NA,NA,8,"Interested in politics","Respondents on
the left"
1007640,1,NA,NA,NA,"Male",5,1,6,7,3,2,3,4,4,NA,NA,NA,2,NA,NA,NA,NA,1,"Not interested in politics",NA
1007641,4,NA,3,NA,"Male",7,1,4,5,6,4,4,4,4,NA,NA,NA,4,NA,NA,NA,NA,8,"Interested in politics","Respondents on
the left"
1007642,5,NA,3,NA,"Female",7,1,5,5,5,4,3,5,3,NA,0,NA,4,NA,NA,NA,NA,8,"Interested in politics","Respondents on
the left"
1007643,3,NA,2,NA,"Male",5,5,5,3,1,2,3,4,3,NA,1,NA,3,NA,NA,NA,NA,10,"Not interested in politics",NA
1007644,4,NA,3,NA,"Female",6,3,5,4,5,4,4,4,4,NA,0,NA,4,NA,NA,NA,NA,8,"Interested in politics","Respondents on
the left"
1007645,2,NA,3,NA,"Female",7,1,5,3,4,3,4,6,5,NA,NA,NA,4,NA,NA,NA,NA,8,"Interested in politics","Respondents on
the left"
1007646,4,NA,1,NA,"Male",6,4,5,5,5,2,3,4,4,NA,0,NA,NA,NA,NA,NA,NA,8,NA,"Respondents on
the left"
1007647,5,NA,2,NA,"Male",7,5,1,5,3,1,4,3,1,NA,0,NA,3,NA,NA,NA,NA,8,"Not interested in politics","Respondents on
the left"
1007648,4,NA,3,NA,"Female",4,2,5,5,6,1,2,2,6,NA,NA,NA,5,NA,NA,NA,NA,7,"Interested in politics",NA
1007649,1,NA,2,NA,"Female",4,7,7,1,6,1,1,1,1,NA,NA,NA,1,NA,NA,NA,NA,2,"Not interested in politics","Respondents on
the right"
1007650,7,NA,3,NA,"Female",NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,7,"Not interested in politics",NA
1007651,3,NA,3,NA,"Female",2,5,5,6,4,1,5,2,4,NA,1,NA,3,NA,NA,NA,NA,12,"Not interested in politics",NA
1007652,5,NA,3,NA,"Female",6,2,5,4,3,4,4,5,5,NA,1,NA,3,NA,NA,NA,NA,8,"Not interested in politics","Respondents on
the left"
1007653,2,NA,2,NA,"Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,NA,NA,NA,NA,11,"Not interested in politics",NA
1007654,1,NA,2,NA,"Female",7,1,2,4,2,6,4,7,NA,NA,NA,NA,3,NA,NA,NA,NA,5,"Not interested in politics","Respondents on
the left"
1007655,4,NA,3,NA,"Male",4,4,6,1,3,1,2,1,3,NA,0,NA,3,NA,NA,NA,NA,2,"Not interested in politics","Respondents on
the right"
1007656,4,NA,2,NA,"Female",3,6,6,4,4,1,3,2,4,NA,NA,NA,3,NA,NA,NA,NA,2,"Not interested in politics","Respondents on
the right"
1007657,4,NA,2,NA,"Female",6,6,5,6,6,3,5,5,5,NA,NA,NA,4,NA,NA,NA,NA,8,"Interested in politics","Respondents on
the left"
1007658,5,NA,3,NA,"Male",5,4,6,4,NA,1,2,2,6,NA,0,NA,4,NA,NA,NA,NA,2,"Interested in politics","Respondents on
the right"
1007659,7,NA,3,NA,"Male",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,8,"Not interested in politics","Respondents on
the left"
1007660,6,NA,3,NA,"Female",5,1,2,3,3,5,4,6,3,NA,0,NA,5,NA,NA,NA,NA,5,"Interested in politics","Respondents on
the left"
1007661,3,NA,3,NA,"Female",5,5,6,3,5,1,4,4,5,NA,1,NA,3,NA,NA,NA,NA,2,"Not interested in politics","Respondents on
the right"
1007662,7,NA,3,NA,"Male",4,3,4,5,5,2,6,3,5,NA,NA,NA,4,NA,NA,NA,NA,6,"Interested in politics",NA
1007663,4,NA,3,NA,"Female",5,5,6,5,2,2,3,2,6,NA,NA,NA,3,NA,NA,NA,NA,3,"Not interested in politics","Respondents on
the right"
1007664,1,NA,3,NA,"Female",5,4,2,5,5,2,NA,5,5,NA,NA,NA,4,NA,NA,NA,NA,12,"Interested in politics",NA
1007665,5,NA,NA,NA,"Male",4,6,6,5,1,1,3,2,5,NA,0,NA,3,NA,NA,NA,NA,3,"Not interested in politics","Respondents on
the right"
1007666,5,NA,3,NA,"Male",3,3,5,3,4,2,2,2,2,NA,NA,NA,4,NA,NA,NA,NA,2,"Interested in politics","Respondents on
the right"
1007667,5,NA,3,NA,"Female",3,3,6,5,3,1,2,2,5,NA,1,NA,4,NA,NA,NA,NA,2,"Interested in politics","Respondents on
the right"
1007668,4,NA,3,NA,"Female",6,2,3,4,4,4,4,4,4,NA,0,NA,3,NA,NA,NA,NA,8,"Not interested in politics","Respondents on
the left"
1007669,1,NA,3,NA,"Female",4,7,7,4,6,4,6,4,4,NA,NA,NA,3,NA,NA,NA,NA,3,"Not interested in politics","Respondents on
the right"
1007670,4,NA,3,NA,"Female",6,2,5,6,5,2,6,5,5,NA,0,NA,5,NA,NA,NA,NA,6,"Interested in politics",NA
1007671,2,NA,3,NA,"Female",5,1,3,3,3,1,2,2,5,NA,1,NA,4,NA,NA,NA,NA,8,"Interested in politics","Respondents on
the left"
1007672,3,NA,2,NA,"Male",6,3,4,4,3,1,4,2,3,NA,NA,NA,4,NA,NA,NA,NA,8,"Interested in politics","Respondents on
the left"
1007673,6,NA,3,NA,"Male",3,1,3,4,5,4,4,5,5,NA,NA,NA,4,NA,NA,NA,NA,4,"Interested in politics",NA
1007674,4,NA,3,NA,"Female",5,2,3,2,4,4,4,5,4,NA,NA,NA,4,NA,NA,NA,NA,8,"Interested in politics","Respondents on
the left"
1007675,4,NA,3,NA,"Male",4,4,6,2,1,2,2,1,3,NA,1,NA,4,NA,NA,NA,NA,2,"Interested in politics","Respondents on
the right"
1007676,5,NA,2,NA,"Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,8,"Interested in politics","Respondents on
the left"
1007677,5,NA,2,NA,"Male",3,5,6,2,4,4,4,2,1,NA,0,NA,4,NA,NA,NA,NA,2,"Interested in politics","Respondents on
the right"
1007678,5,NA,2,NA,"Female",5,2,4,5,5,3,4,3,NA,NA,NA,NA,3,NA,NA,NA,NA,8,"Not interested in politics","Respondents on
the left"
1007679,1,NA,2,NA,"Female",1,2,6,4,4,4,4,4,4,NA,NA,NA,4,NA,NA,NA,NA,2,"Interested in politics","Respondents on
the right"
1007680,4,NA,3,NA,"Male",5,2,6,2,1,1,1,1,1,NA,0,NA,5,NA,NA,NA,NA,2,"Interested in politics","Respondents on
the right"
1007681,4,NA,3,NA,"Male",5,1,3,1,5,3,2,3,6,NA,0,NA,3,NA,NA,NA,NA,4,"Not interested in politics",NA
1007682,5,NA,3,NA,"Female",5,2,3,5,6,5,2,5,5,NA,1,NA,5,NA,NA,NA,NA,7,"Interested in politics",NA
1007683,3,NA,2,NA,"Female",3,6,6,5,3,4,5,3,3,NA,1,NA,2,NA,NA,NA,NA,2,"Not interested in politics","Respondents on
the right"
1007684,5,NA,2,NA,"Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,"Interested in politics",NA
1007685,7,NA,1,NA,"Female",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,8,"Interested in politics","Respondents on
the left"
1007686,6,NA,3,NA,"Male",5,2,3,4,4,5,3,3,3,NA,0,NA,4,NA,NA,NA,NA,8,"Interested in politics","Respondents on
the left"
1007687,3,NA,3,NA,"Male",6,2,3,5,3,3,4,4,NA,NA,NA,NA,3,NA,NA,NA,NA,8,"Not interested in politics","Respondents on
the left"
1007688,5,NA,2,NA,"Male",5,6,6,4,2,2,4,3,5,NA,0,NA,4,NA,NA,NA,NA,2,"Interested in politics","Respondents on
the right"
1007689,1,NA,3,NA,"Female",6,4,1,4,4,4,4,1,1,NA,NA,NA,2,NA,NA,NA,NA,8,"Not interested in politics","Respondents on
the left"
1007690,2,NA,3,NA,"Female",5,5,5,5,5,3,4,3,4,NA,0,NA,3,NA,NA,NA,NA,3,"Not interested in politics","Respondents on
the right"
1007691,2,NA,3,NA,"Male",5,3,3,1,2,1,3,2,4,NA,NA,NA,2,NA,NA,NA,NA,8,"Not interested in politics","Respondents on
the left"
1007692,4,NA,3,NA,"Female",5,1,6,4,3,2,2,3,6,NA,0,NA,5,NA,NA,NA,NA,4,"Interested in politics",NA
1007693,3,NA,2,NA,"Female",5,3,3,4,4,2,3,2,4,NA,NA,NA,3,NA,NA,NA,NA,8,"Not interested in politics","Respondents on
the left"
1007694,6,NA,3,NA,"Male",6,2,4,4,2,2,5,5,5,NA,0,NA,3,NA,NA,NA,NA,8,"Not interested in politics","Respondents on
the left"
1007695,4,NA,3,NA,"Female",3,2,3,5,3,3,6,3,3,NA,NA,NA,4,NA,NA,NA,NA,6,"Interested in politics",NA
1007696,1,NA,1,NA,"Female",5,2,5,3,3,3,4,3,3,NA,NA,NA,3,NA,NA,NA,NA,2,"Not interested in politics","Respondents on
the right"
1007697,4,NA,2,NA,"Female",7,1,1,5,3,4,5,4,4,NA,0,NA,3,NA,NA,NA,NA,8,"Not interested in politics","Respondents on
the left"
1007698,2,NA,NA,NA,"Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,10,"Interested in politics",NA
1007699,7,NA,3,NA,"Male",6,1,4,1,3,4,4,3,2,NA,NA,NA,5,NA,NA,NA,NA,8,"Interested in politics","Respondents on
the left"
1007700,1,NA,1,NA,"Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,8,"Not interested in politics","Respondents on
the left"
1007701,4,NA,3,NA,"Female",6,2,4,5,5,3,4,5,5,NA,NA,NA,4,NA,NA,NA,NA,8,"Interested in politics","Respondents on
the left"
1007702,6,NA,2,NA,"Female",6,1,2,6,5,4,6,5,3,NA,1,NA,3,NA,NA,NA,NA,6,"Not interested in politics",NA
1007703,4,NA,3,NA,"Male",3,2,5,2,2,2,3,2,5,NA,0,NA,4,NA,NA,NA,NA,4,"Interested in politics",NA
1007704,3,NA,3,NA,"Female",3,1,6,3,3,1,4,2,5,NA,NA,NA,3,NA,NA,NA,NA,2,"Not interested in politics","Respondents on
the right"
1007705,5,NA,3,NA,"Male",6,1,2,5,5,7,5,7,2,NA,NA,NA,5,NA,NA,NA,NA,9,"Interested in politics","Respondents on
the left"
1007706,3,NA,3,NA,"Male",5,2,5,3,3,5,3,3,5,NA,0,NA,4,NA,NA,NA,NA,8,"Interested in politics","Respondents on
the left"
1007707,3,NA,3,NA,"Female",2,5,6,4,2,4,4,3,2,NA,0,NA,4,NA,NA,NA,NA,2,"Interested in politics","Respondents on
the right"
1007708,2,NA,3,NA,"Female",5,3,3,3,3,4,3,3,4,NA,1,NA,3,NA,NA,NA,NA,8,"Not interested in politics","Respondents on
the left"
1007709,3,NA,3,NA,"Female",6,2,5,4,4,4,4,4,4,NA,NA,NA,3,NA,NA,NA,NA,8,"Not interested in politics","Respondents on
the left"
1007710,6,NA,2,NA,"Female",3,5,6,3,2,2,4,3,3,NA,NA,NA,3,NA,NA,NA,NA,3,"Not interested in politics","Respondents on
the right"
1007711,2,NA,2,NA,"Male",5,4,5,4,4,4,4,4,5,NA,NA,NA,3,NA,NA,NA,NA,4,"Not interested in politics",NA
1007712,3,NA,NA,NA,"Male",1,3,1,1,1,1,3,1,1,NA,NA,NA,4,NA,NA,NA,NA,NA,"Interested in politics",NA
1007713,4,NA,3,NA,"Male",5,3,5,1,4,4,3,4,5,NA,NA,NA,4,NA,NA,NA,NA,2,"Interested in politics","Respondents on
the right"
1007714,4,NA,2,NA,"Male",5,1,2,2,3,4,5,3,2,NA,NA,NA,4,NA,NA,NA,NA,8,"Interested in politics","Respondents on
the left"
1007715,4,NA,3,NA,"Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,5,"Not interested in politics","Respondents on
the left"
1007716,4,NA,3,NA,"Male",6,3,7,2,4,5,3,2,5,NA,1,NA,4,NA,NA,NA,NA,2,"Interested in politics","Respondents on
the right"
1007717,5,NA,3,NA,"Female",6,2,3,3,5,5,5,6,3,NA,0,NA,4,NA,NA,NA,NA,8,"Interested in politics","Respondents on
the left"
1007718,6,NA,1,NA,"Female",5,4,5,5,5,3,5,3,4,NA,NA,NA,2,NA,NA,NA,NA,3,"Not interested in politics","Respondents on
the right"
1007719,4,NA,3,NA,"Female",2,3,6,2,3,3,3,2,3,NA,1,NA,3,NA,NA,NA,NA,2,"Not interested in politics","Respondents on
the right"
1007720,3,NA,3,NA,"Female",6,4,4,4,4,4,4,5,4,NA,NA,NA,3,NA,NA,NA,NA,8,"Not interested in politics","Respondents on
the left"
1007721,6,NA,NA,NA,"Female",2,5,6,4,3,1,2,1,5,NA,NA,NA,4,NA,NA,NA,NA,2,"Interested in politics","Respondents on
the right"
1007722,2,NA,2,NA,"Female",7,2,1,4,4,4,5,5,5,NA,NA,NA,4,NA,NA,NA,NA,8,"Interested in politics","Respondents on
the left"
1007723,2,NA,3,NA,"Female",6,2,5,3,4,3,4,4,4,NA,NA,NA,3,NA,NA,NA,NA,10,"Not interested in politics",NA
1007724,4,NA,3,NA,"Female",3,2,4,3,5,6,4,6,4,NA,0,NA,4,NA,NA,NA,NA,9,"Interested in politics","Respondents on
the left"
1007725,1,NA,3,NA,"Female",5,5,5,5,5,5,4,5,5,NA,NA,NA,4,NA,NA,NA,NA,10,"Interested in politics",NA
1007726,5,NA,1,NA,"Female",2,4,6,2,2,2,3,2,3,NA,0,NA,3,NA,NA,NA,NA,2,"Not interested in politics","Respondents on
the right"
1007727,4,NA,3,NA,"Male",2,1,4,1,2,4,5,1,5,NA,1,NA,4,NA,NA,NA,NA,12,"Interested in politics",NA
1007728,2,NA,NA,NA,"Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,"Interested in politics",NA
1007729,7,NA,2,NA,"Male",5,1,3,2,2,1,3,1,2,NA,NA,NA,4,NA,NA,NA,NA,NA,"Interested in politics",NA
1007730,2,NA,2,NA,"Female",5,3,3,4,4,4,5,4,4,NA,NA,NA,2,NA,NA,NA,NA,6,"Not interested in politics",NA
1007731,3,NA,NA,NA,"Female",5,7,5,5,4,3,3,3,3,NA,NA,NA,3,NA,NA,NA,NA,3,"Not interested in politics","Respondents on
the right"
1007732,2,NA,3,NA,"Male",5,1,3,5,5,2,4,4,6,NA,NA,NA,4,NA,NA,NA,NA,4,"Interested in politics",NA
1007733,4,NA,3,NA,"Female",5,2,5,3,3,5,4,6,3,NA,NA,NA,4,NA,NA,NA,NA,5,"Interested in politics","Respondents on
the left"
1007734,6,NA,1,NA,"Female",6,1,1,2,5,5,5,7,5,NA,NA,NA,3,NA,NA,NA,NA,5,"Not interested in politics","Respondents on
the left"
1007735,3,NA,3,NA,"Female",5,3,6,5,1,2,4,1,3,NA,1,NA,4,NA,NA,NA,NA,2,"Interested in politics","Respondents on
the right"
1007736,7,NA,1,NA,"Female",5,6,5,1,4,3,5,3,2,NA,0,NA,5,NA,NA,NA,NA,3,"Interested in politics","Respondents on
the right"
1007737,5,NA,3,NA,"Female",6,2,4,3,3,4,4,5,2,NA,0,NA,4,NA,NA,NA,NA,8,"Interested in politics","Respondents on
the left"
1007738,6,NA,2,NA,"Female",2,3,4,1,2,1,2,1,2,NA,NA,NA,2,NA,NA,NA,NA,10,"Not interested in politics",NA
1007739,4,NA,2,NA,"Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,7,"Not interested in politics",NA
1007740,7,NA,3,NA,"Male",3,5,4,6,1,1,5,2,2,NA,1,NA,5,NA,NA,NA,NA,1,"Interested in politics",NA
1007741,2,NA,1,NA,"Female",5,2,4,3,5,4,5,4,4,NA,NA,NA,2,NA,NA,NA,NA,11,"Not interested in politics",NA
1007742,2,NA,3,NA,"Female",5,3,2,3,7,5,4,6,4,NA,NA,NA,2,NA,NA,NA,NA,7,"Not interested in politics",NA
1007743,2,NA,3,NA,"Male",6,2,3,4,3,6,4,5,3,NA,NA,NA,5,NA,NA,NA,NA,8,"Interested in politics","Respondents on
the left"
1007744,2,NA,NA,NA,"Male",6,1,1,2,4,1,4,4,4,NA,NA,NA,2,NA,NA,NA,NA,8,"Not interested in politics","Respondents on
the left"
1007745,2,NA,2,NA,"Male",1,6,6,4,1,1,1,1,4,NA,NA,NA,2,NA,NA,NA,NA,2,"Not interested in politics","Respondents on
the right"
1007746,6,NA,3,NA,"Male",4,6,6,3,1,1,4,1,2,NA,0,NA,5,NA,NA,NA,NA,2,"Interested in politics","Respondents on
the right"
1007747,5,NA,3,NA,"Male",5,1,2,2,5,4,2,6,2,NA,NA,NA,4,NA,NA,NA,NA,5,"Interested in politics","Respondents on
the left"
1007748,1,NA,3,NA,"Male",6,1,3,3,3,4,4,5,4,NA,1,NA,3,NA,NA,NA,NA,8,"Not interested in politics","Respondents on
the left"
1007749,1,NA,2,NA,"Female",6,3,3,3,5,4,4,4,6,NA,1,NA,3,NA,NA,NA,NA,8,"Not interested in politics","Respondents on
the left"
1007750,2,NA,3,NA,"Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,11,"Not interested in politics",NA
1007751,3,NA,2,NA,"Female",4,1,5,2,4,1,3,3,5,NA,NA,NA,3,NA,NA,NA,NA,4,"Not interested in politics",NA
1007752,4,NA,2,NA,"Male",5,1,1,3,5,4,4,5,2,NA,NA,NA,2,NA,NA,NA,NA,8,"Not interested in politics","Respondents on
the left"
1007753,4,NA,NA,NA,"Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,8,"Not interested in politics","Respondents on
the left"
1007754,4,NA,3,NA,"Male",3,5,5,4,4,1,3,2,5,NA,NA,NA,2,NA,NA,NA,NA,3,"Not interested in politics","Respondents on
the right"
1007755,5,NA,2,NA,"Male",1,5,5,5,5,5,5,5,5,NA,NA,NA,1,NA,NA,NA,NA,8,"Not interested in politics","Respondents on
the left"
1007756,4,NA,3,NA,"Male",3,5,6,4,3,3,3,3,3,NA,0,NA,2,NA,NA,NA,NA,2,"Not interested in politics","Respondents on
the right"
1007757,4,NA,3,NA,"Male",4,1,2,3,1,1,5,3,2,NA,NA,NA,3,NA,NA,NA,NA,6,"Not interested in politics",NA
1007758,5,NA,3,NA,"Male",6,2,3,3,3,2,3,4,3,NA,0,NA,4,NA,NA,NA,NA,8,"Interested in politics","Respondents on
the left"
1007759,7,NA,3,NA,"Female",4,6,5,5,5,4,4,4,4,NA,NA,NA,4,NA,NA,NA,NA,2,"Interested in politics","Respondents on
the right"
1007760,3,NA,3,NA,"Male",3,5,5,2,2,2,2,2,2,NA,NA,NA,4,NA,NA,NA,NA,2,"Interested in politics","Respondents on
the right"
